Source,Target
https://docs.gravitykit.com/article/450-customer-browser-information,https://beta.docs.gravitykit.com/gravityview/internal/support/450-customer-browser-information.mdx
https://docs.gravitykit.com/article/348-adding-category-descriptions,https://beta.docs.gravitykit.com/gravityview/internal/help-scout/348-adding-category-descriptions.mdx
https://docs.gravitykit.com/article/497-how-to-get-an-upgrade-link-for-a-purchase,https://beta.docs.gravitykit.com/gravityview/internal/licenses/497-how-to-get-an-upgrade-link-for-a-purchase.mdx
https://docs.gravitykit.com/article/576-customer-sees-you-have-no-licenses-assigned-to-your-account,https://beta.docs.gravitykit.com/gravityview/internal/licenses/576-customer-sees-you-have-no-licenses-assigned-to-your-account.mdx
https://docs.gravitykit.com/article/579-how-to-enable-chat-in-help-scout,https://beta.docs.gravitykit.com/gravityview/internal/help-scout/579-how-to-enable-chat-in-help-scout.mdx
https://docs.gravitykit.com/article/661-if-a-payment-is-stuck-as-pending,https://beta.docs.gravitykit.com/gravityview/internal/payments/661-if-a-payment-is-stuck-as-pending.mdx
https://docs.gravitykit.com/article/616-debugging-sorting,https://beta.docs.gravitykit.com/gravityview/internal/support/616-debugging-sorting.mdx
https://docs.gravitykit.com/article/703-pausing-subscriptions-in-stripe,https://beta.docs.gravitykit.com/gravityview/internal/payments/703-pausing-subscriptions-in-stripe.mdx
https://docs.gravitykit.com/article/346-how-to-see-the-inline-edit-article-link,https://beta.docs.gravitykit.com/gravityview/internal/writing-docs/346-how-to-see-the-inline-edit-article-link.mdx
https://docs.gravitykit.com/article/425-when-emails-bounce,https://beta.docs.gravitykit.com/gravityview/internal/website/425-when-emails-bounce.mdx
https://docs.gravitykit.com/article/896-w9,https://beta.docs.gravitykit.com/gravityview/internal/support/896-w9.mdx
https://docs.gravitykit.com/article/708-setting-up-2fa,https://beta.docs.gravitykit.com/gravityview/internal/website/708-setting-up-2fa.mdx
https://docs.gravitykit.com/article/897-payment-by-wire-transfer,https://beta.docs.gravitykit.com/gravityview/internal/support/897-payment-by-wire-transfer.mdx
https://docs.gravitykit.com/article/910-how-to-manually-create-orders,https://beta.docs.gravitykit.com/gravityview/internal/payments/910-how-to-manually-create-orders.mdx
https://docs.gravitykit.com/article/354-renewing-the-lets-encrypt-certs,https://beta.docs.gravitykit.com/gravityview/internal/website/354-renewing-the-lets-encrypt-certs.mdx
https://docs.gravitykit.com/article/810-pretty-add-to-cart-links,https://beta.docs.gravitykit.com/gravityview/internal/website/810-pretty-add-to-cart-links.mdx
https://docs.gravitykit.com/article/862-plugin-deps-and-requirements,https://beta.docs.gravitykit.com/gravityview/internal/website/862-plugin-deps-and-requirements.mdx
https://docs.gravitykit.com/article/916-the-dropbox-gravitykit-com-subdomain,https://beta.docs.gravitykit.com/gravityview/internal/website/916-the-dropbox-gravitykit-com-subdomain.mdx
